spore,metric,unit,paper_metrics
99,transport_electrification,percentage,100.00000000000004
99,heat_electrification,percentage,94.75224781782477
99,ev_flexibility,fraction,0.8081180647416452
99,biofuel_utilisation,percentage,25.99146027734153
100,curtailment,percentage,2.5871165303028225
100,electricity_production_gini,fraction,0.6111956573793532
100,average_national_import,twh,22.920324711813244
100,fuel_autarky_gini,fraction,0.7464892943884228
100,storage_discharge_capacity,tw,3.422732695971332
100,transport_electrification,percentage,99.5350399899251
100,heat_electrification,percentage,3.981500188473535
100,ev_flexibility,fraction,0.9074969583059976
100,biofuel_utilisation,percentage,98.25856216007156
101,curtailment,percentage,1.0484034619385554
101,electricity_production_gini,fraction,0.6731960951408756
101,average_national_import,twh,28.72079153800572
101,fuel_autarky_gini,fraction,0.8586149937522216
101,storage_discharge_capacity,tw,0.8736206225160794
101,transport_electrification,percentage,99.99999999999996
101,heat_electrification,percentage,10.245434131186334
101,ev_flexibility,fraction,0.8823539180031096
101,biofuel_utilisation,percentage,99.93154125627476
102,curtailment,percentage,0.6612705576105427
102,electricity_production_gini,fraction,0.6600035426866624
102,average_national_import,twh,25.17164044385756
102,fuel_autarky_gini,fraction,0.9380623218193896
102,storage_discharge_capacity,tw,1.7814128524141672
102,transport_electrification,percentage,100.0
102,heat_electrification,percentage,92.62145640236852
102,ev_flexibility,fraction,0.8602248108104206
102,biofuel_utilisation,percentage,81.94474291793595
103,curtailment,percentage,0.4464332602094718
103,electricity_production_gini,fraction,0.6749648522482884
103,average_national_import,twh,29.030763514119748
103,fuel_autarky_gini,fraction,0.9223527023794654
103,storage_discharge_capacity,tw,2.089634587757242
103,transport_electrification,percentage,100.0
103,heat_electrification,percentage,96.5705927743896
103,ev_flexibility,fraction,0.821112572456792
103,biofuel_utilisation,percentage,20.995793994582915
104,curtailment,percentage,0.5511367054490043
104,electricity_production_gini,fraction,0.6947297548911252
104,average_national_import,twh,29.160767295784428
104,fuel_autarky_gini,fraction,0.8338523974689862
104,storage_discharge_capacity,tw,1.7029519832223223
104,transport_electrification,percentage,99.99999999999996
104,heat_electrification,percentage,92.90842087323873
104,ev_flexibility,fraction,0.7741236643669559
104,biofuel_utilisation,percentage,45.47962004764579
105,curtailment,percentage,0.4169547146472153
105,electricity_production_gini,fraction,0.6640540632302712
105,average_national_import,twh,29.069233149140665
105,fuel_autarky_gini,fraction,0.8457864427339764
105,storage_discharge_capacity,tw,2.021817525942662
105,transport_electrification,percentage,100.00000000000004
105,heat_electrification,percentage,94.73405054097216
105,ev_flexibility,fraction,0.8032471965429238
105,biofuel_utilisation,percentage,80.6558965417104
106,curtailment,percentage,1.2444867130045911
106,electricity_production_gini,fraction,0.7141311219753622
106,average_national_import,twh,29.126418065593725
106,fuel_autarky_gini,fraction,0.9799672406096908
106,storage_discharge_capacity,tw,1.4236135243338746
106,transport_electrification,percentage,99.99999999999996
106,heat_electrification,percentage,99.37045197720084
106,ev_flexibility,fraction,0.7547899408713653
106,biofuel_utilisation,percentage,9.927452307786035
107,curtailment,percentage,1.0097052204880543
107,electricity_production_gini,fraction,0.661318638036991
107,average_national_import,twh,25.722410279294973
107,fuel_autarky_gini,fraction,0.9665579361177336
107,storage_discharge_capacity,tw,1.4108629465417195
107,transport_electrification,percentage,100.0
107,heat_electrification,percentage,19.000625233547524
107,ev_flexibility,fraction,0.855468992512183
107,biofuel_utilisation,percentage,99.61062823486849
108,curtailment,percentage,0.566907767323573
108,electricity_production_gini,fraction,0.6813031566911063
108,average_national_import,twh,26.799289247280942
108,fuel_autarky_gini,fraction,0.81549265733761
108,storage_discharge_capacity,tw,1.9840813419110213
108,transport_electrification,percentage,100.0
108,heat_electrification,percentage,93.22757234900617
108,ev_flexibility,fraction,0.7928767072900015
108,biofuel_utilisation,percentage,66.01739185607286
109,curtailment,percentage,0.9469728095161076
109,electricity_production_gini,fraction,0.7112068487864831
109,average_national_import,twh,28.338989553735185
109,fuel_autarky_gini,fraction,0.973956175019111
109,storage_discharge_capacity,tw,1.725271518269833
109,transport_electrification,percentage,99.99999999999996
109,heat_electrification,percentage,95.89236599085548
109,ev_flexibility,fraction,0.7919687647068678
109,biofuel_utilisation,percentage,22.244893304714584
110,curtailment,percentage,0.7011919989971593
110,electricity_production_gini,fraction,0.6429676774710027
110,average_national_import,twh,19.01804762336867
110,fuel_autarky_gini,fraction,0.9056693585360728
110,storage_discharge_capacity,tw,2.700659298934611
110,transport_electrification,percentage,100.0
110,heat_electrification,percentage,52.075006212639366
110,ev_flexibility,fraction,0.8144528291142835
110,biofuel_utilisation,percentage,98.58189846759868
111,curtailment,percentage,1.4034408346106146
111,electricity_production_gini,fraction,0.6930578861466723
111,average_national_import,twh,35.241058273678384
111,fuel_autarky_gini,fraction,0.8503270314069883
111,storage_discharge_capacity,tw,1.9638803020335167
111,transport_electrification,percentage,100.0
111,heat_electrification,percentage,98.7508131597134
111,ev_flexibility,fraction,0.9006349518364962
111,biofuel_utilisation,percentage,10.802414748751936
112,curtailment,percentage,0.7569275540755784
112,electricity_production_gini,fraction,0.6906090538778579
112,average_national_import,twh,29.08441074884615
112,fuel_autarky_gini,fraction,0.8724122660080228
112,storage_discharge_capacity,tw,1.8284113904396253
112,transport_electrification,percentage,100.0
112,heat_electrification,percentage,97.4327249369492
112,ev_flexibility,fraction,0.7597226150352328
112,biofuel_utilisation,percentage,51.10107006215853
113,curtailment,percentage,0.8529755903516376
113,electricity_production_gini,fraction,0.66440871216279
113,average_national_import,twh,22.10676513646909
113,fuel_autarky_gini,fraction,0.9839085447576288
113,storage_discharge_capacity,tw,4.64816024467588
113,transport_electrification,percentage,100.0
113,heat_electrification,percentage,55.01515688666186
113,ev_flexibility,fraction,0.8657523991833707
113,biofuel_utilisation,percentage,99.9198540865782
114,curtailment,percentage,0.5397026519299615
114,electricity_production_gini,fraction,0.6871270661281292
114,average_national_import,twh,30.156491892608276
114,fuel_autarky_gini,fraction,0.939103553148308
114,storage_discharge_capacity,tw,2.036833252727563
114,transport_electrification,percentage,100.0
114,heat_electrification,percentage,95.14733734600853
114,ev_flexibility,fraction,0.7755821526758943
114,biofuel_utilisation,percentage,25.052261703302133
115,curtailment,percentage,0.5420103287917465
115,electricity_production_gini,fraction,0.6869358965804807
115,average_national_import,twh,28.72227102849531
115,fuel_autarky_gini,fraction,0.9409965220635964
115,storage_discharge_capacity,tw,2.115049829468947
115,transport_electrification,percentage,100.00000000000004
115,heat_electrification,percentage,94.8754863272677
115,ev_flexibility,fraction,0.7643432260647092
115,biofuel_utilisation,percentage,25.477404552443183
116,curtailment,percentage,1.248206295149446
116,electricity_production_gini,fraction,0.7119568726132033
116,average_national_import,twh,29.21568825601165
116,fuel_autarky_gini,fraction,0.977782843387954
116,storage_discharge_capacity,tw,1.3870436550702163
116,transport_electrification,percentage,100.0
116,heat_electrification,percentage,99.78852921163774
116,ev_flexibility,fraction,0.7575572371070465
116,biofuel_utilisation,percentage,10.478800009356029
117,curtailment,percentage,0.6506723736018826
117,electricity_production_gini,fraction,0.6482881515139705
117,average_national_import,twh,25.780775841719883
117,fuel_autarky_gini,fraction,0.8754290117845036
117,storage_discharge_capacity,tw,1.6904659250761551
117,transport_electrification,percentage,100.0
117,heat_electrification,percentage,99.18877050497096
117,ev_flexibility,fraction,0.8950131561509197
117,biofuel_utilisation,percentage,17.339292450690934
118,curtailment,percentage,0.1369928990027696
118,electricity_production_gini,fraction,0.6476364284473919
118,average_national_import,twh,27.714204702619547
118,fuel_autarky_gini,fraction,0.8282474668289033
118,storage_discharge_capacity,tw,1.7432989842211644
118,transport_electrification,percentage,100.0
118,heat_electrification,percentage,94.90233744259284
118,ev_flexibility,fraction,0.8606422051174855
118,biofuel_utilisation,percentage,70.12708202121898
119,curtailment,percentage,1.41195029250225
119,electricity_production_gini,fraction,0.6957994106513024
119,average_national_import,twh,36.45507056013332
119,fuel_autarky_gini,fraction,0.8496105225448333
119,storage_discharge_capacity,tw,1.9884560052935087
119,transport_electrification,percentage,100.0
119,heat_electrification,percentage,98.77324411599272
119,ev_flexibility,fraction,0.8996688386961892
119,biofuel_utilisation,percentage,10.760487045175646
120,curtailment,percentage,0.4332550757051712
120,electricity_production_gini,fraction,0.6545049196057892
120,average_national_import,twh,24.59090461916595
120,fuel_autarky_gini,fraction,0.9458133429047314
120,storage_discharge_capacity,tw,1.889828181748254
120,transport_electrification,percentage,100.0
120,heat_electrification,percentage,95.22003142917488
120,ev_flexibility,fraction,0.8049350858657079
120,biofuel_utilisation,percentage,23.449949530423712
121,curtailment,percentage,0.4614989659809989
121,electricity_production_gini,fraction,0.6738224069573499
121,average_national_import,twh,30.47250748963478
121,fuel_autarky_gini,fraction,0.9022409204635108
121,storage_discharge_capacity,tw,2.089892388430958
121,transport_electrification,percentage,99.99999999999996
121,heat_electrification,percentage,95.55522111239
121,ev_flexibility,fraction,0.7848662441739314
121,biofuel_utilisation,percentage,25.185729895119945
122,curtailment,percentage,1.403407582864718
122,electricity_production_gini,fraction,0.693052600301221
122,average_national_import,twh,35.23027500069545
122,fuel_autarky_gini,fraction,0.8490874828404882
122,storage_discharge_capacity,tw,1.963945677143859
122,transport_electrification,percentage,100.0
122,heat_electrification,percentage,98.75109457894622
122,ev_flexibility,fraction,0.9006639921937062
122,biofuel_utilisation,percentage,10.803585698475086
123,curtailment,percentage,1.403407582864718
123,electricity_production_gini,fraction,0.693052600301221
123,average_national_import,twh,35.23027500069545
123,fuel_autarky_gini,fraction,0.8490874828404882
123,storage_discharge_capacity,tw,1.963945677143859
123,transport_electrification,percentage,100.0
123,heat_electrification,percentage,98.75109457894622
123,ev_flexibility,fraction,0.9006639921937062
123,biofuel_utilisation,percentage,10.803585698475086
124,curtailment,percentage,0.7183100264669958
124,electricity_production_gini,fraction,0.7117977783680155
124,average_national_import,twh,32.118812469214376
124,fuel_autarky_gini,fraction,0.98234410314783
124,storage_discharge_capacity,tw,1.7560084918467087
124,transport_electrification,percentage,100.0
124,heat_electrification,percentage,94.79347835134725
124,ev_flexibility,fraction,0.8108990419203358
124,biofuel_utilisation,percentage,25.933511241540486
125,curtailment,percentage,3.2870483807478044
125,electricity_production_gini,fraction,0.5742601574938472
125,average_national_import,twh,24.39222299154453
125,fuel_autarky_gini,fraction,0.7074480965862993
125,storage_discharge_capacity,tw,0.0311735400204524
125,transport_electrification,percentage,98.54511781762083
125,heat_electrification,percentage,70.99547019208565
125,ev_flexibility,fraction,0.9010444180032904
125,biofuel_utilisation,percentage,82.76476341404664
126,curtailment,percentage,2.8691158787531217
126,electricity_production_gini,fraction,0.6185600102148855
126,average_national_import,twh,24.190164769573705
126,fuel_autarky_gini,fraction,0.6431154543147005
126,storage_discharge_capacity,tw,4.331609611011695
126,transport_electrification,percentage,99.9936761170524
126,heat_electrification,percentage,99.691302618338
126,ev_flexibility,fraction,0.8904241401241405
126,biofuel_utilisation,percentage,99.9995922654263
127,curtailment,percentage,0.5289035342204657
127,electricity_production_gini,fraction,0.683915031178545
127,average_national_import,twh,27.473058729841032
127,fuel_autarky_gini,fraction,0.8721285664535098
127,storage_discharge_capacity,tw,1.4766203894414982
127,transport_electrification,percentage,100.0
127,heat_electrification,percentage,96.05440077491345
127,ev_flexibility,fraction,0.7979997476653039
127,biofuel_utilisation,percentage,23.29125180459897
128,curtailment,percentage,0.4414847444050828
128,electricity_production_gini,fraction,0.7023653136093315
128,average_national_import,twh,32.487908679092634
128,fuel_autarky_gini,fraction,0.9382682485452162
128,storage_discharge_capacity,tw,1.7979406400847149
128,transport_electrification,percentage,100.0
128,heat_electrification,percentage,96.8214978837458
128,ev_flexibility,fraction,0.8019182749726089
128,biofuel_utilisation,percentage,42.76678057550651
129,curtailment,percentage,0.7060357414380314
129,electricity_production_gini,fraction,0.7072152720752302
129,average_national_import,twh,29.63415064023265
129,fuel_autarky_gini,fraction,0.9818593060616888
129,storage_discharge_capacity,tw,1.7196440049485162
129,transport_electrification,percentage,100.0
129,heat_electrification,percentage,94.80383639660512
129,ev_flexibility,fraction,0.8085602155065428
129,biofuel_utilisation,percentage,25.75215348391953
130,curtailment,percentage,3.061767228188164
130,electricity_production_gini,fraction,0.5919533427640151
130,average_national_import,twh,23.993946841571127
130,fuel_autarky_gini,fraction,0.7243903100085965
130,storage_discharge_capacity,tw,8.447187631732536
130,transport_electrification,percentage,98.62240786154774
130,heat_electrification,percentage,73.84668445139552
130,ev_flexibility,fraction,0.901432560470651
130,biofuel_utilisation,percentage,79.55078178964408
131,curtailment,percentage,1.408992210661291
131,electricity_production_gini,fraction,0.6906240164804867
131,average_national_import,twh,35.64174141997203
131,fuel_autarky_gini,fraction,0.8340022695908568
131,storage_discharge_capacity,tw,1.9134412211587728
131,transport_electrification,percentage,99.99999999999996
131,heat_electrification,percentage,98.96990247372707
131,ev_flexibility,fraction,0.9006810864255396
131,biofuel_utilisation,percentage,10.350620096874689
132,curtailment,percentage,0.5382267477940309
132,electricity_production_gini,fraction,0.6756512306701008
132,average_national_import,twh,27.126743140459503
132,fuel_autarky_gini,fraction,0.9347002909988306
132,storage_discharge_capacity,tw,0.1033774083920728
132,transport_electrification,percentage,100.0
132,heat_electrification,percentage,95.5617203293412
132,ev_flexibility,fraction,0.7951319194305252
132,biofuel_utilisation,percentage,53.09130175452472
133,curtailment,percentage,0.7132645421188892
133,electricity_production_gini,fraction,0.7152211209622741
133,average_national_import,twh,26.65720960256338
133,fuel_autarky_gini,fraction,0.8728118911319098
133,storage_discharge_capacity,tw,0.1209976752016168
133,transport_electrification,percentage,100.0
133,heat_electrification,percentage,95.19123964895262
133,ev_flexibility,fraction,0.7540738402981382
133,biofuel_utilisation,percentage,24.55131746571401
134,curtailment,percentage,0.6853459036564263
134,electricity_production_gini,fraction,0.6925960446189461
134,average_national_import,twh,33.498931404656425
134,fuel_autarky_gini,fraction,0.8898779021130035
134,storage_discharge_capacity,tw,0.0490385336887084
134,transport_electrification,percentage,100.0
134,heat_electrification,percentage,93.13602540712547
134,ev_flexibility,fraction,0.7848130214462468
134,biofuel_utilisation,percentage,40.98277227189392
135,curtailment,percentage,1.2444867130045911
135,electricity_production_gini,fraction,0.7141311219753622
135,average_national_import,twh,29.126418065593725
135,fuel_autarky_gini,fraction,0.9799672406096908
135,storage_discharge_capacity,tw,1.4236135243338746
135,transport_electrification,percentage,99.99999999999996
135,heat_electrification,percentage,99.37045197720084
135,ev_flexibility,fraction,0.7547899408713653
135,biofuel_utilisation,percentage,9.927452307786035
136,curtailment,percentage,0.8066512076889443
136,electricity_production_gini,fraction,0.7279378370329982
136,average_national_import,twh,28.948791614279973
136,fuel_autarky_gini,fraction,0.8839870363401419
136,storage_discharge_capacity,tw,1.518583540965766
136,transport_electrification,percentage,100.0
136,heat_electrification,percentage,93.57114753419977
136,ev_flexibility,fraction,0.7546318549575487
136,biofuel_utilisation,percentage,40.54274294450133
137,curtailment,percentage,0.6247620439325302
137,electricity_production_gini,fraction,0.7030796226538252
137,average_national_import,twh,27.605372509778167
137,fuel_autarky_gini,fraction,0.8734949599294831
137,storage_discharge_capacity,tw,1.8157895951890024
137,transport_electrification,percentage,99.99999999999996
137,heat_electrification,percentage,95.99290760027957
137,ev_flexibility,fraction,0.757450372602902
137,biofuel_utilisation,percentage,54.354612067819055
138,curtailment,percentage,0.5738216435147465
138,electricity_production_gini,fraction,0.6785138982378417
138,average_national_import,twh,27.57409598619416
138,fuel_autarky_gini,fraction,0.939468841451636
138,storage_discharge_capacity,tw,1.7965326074110608
138,transport_electrification,percentage,100.0
138,heat_electrification,percentage,97.4927796509478
138,ev_flexibility,fraction,0.798049800723365
138,biofuel_utilisation,percentage,45.37405300336433
139,curtailment,percentage,0.9057902201107708
139,electricity_production_gini,fraction,0.6558310887381351
139,average_national_import,twh,15.698526136264377
139,fuel_autarky_gini,fraction,0.9064069898625536
139,storage_discharge_capacity,tw,5.111873654265459
139,transport_electrification,percentage,100.0
139,heat_electrification,percentage,53.07208126131723
139,ev_flexibility,fraction,0.8673482796358231
139,biofuel_utilisation,percentage,99.90367479841116
140,curtailment,percentage,0.4483780285644106
140,electricity_production_gini,fraction,0.6536658680853631
140,average_national_import,twh,32.74368432205955
140,fuel_autarky_gini,fraction,0.8824484177744398
140,storage_discharge_capacity,tw,1.7750236115412827
140,transport_electrification,percentage,100.0
140,heat_electrification,percentage,95.29214171257208
140,ev_flexibility,fraction,0.822528589348515
140,biofuel_utilisation,percentage,26.03666176500598
141,curtailment,percentage,2.9682833885552173
141,electricity_production_gini,fraction,0.600314256668061
141,average_national_import,twh,21.678204438061147
141,fuel_autarky_gini,fraction,0.7252457919847938
141,storage_discharge_capacity,tw,7.946379822905928
141,transport_electrification,percentage,98.8260330726774
141,heat_electrification,percentage,72.12679083078726
141,ev_flexibility,fraction,0.9015779148998022
141,biofuel_utilisation,percentage,79.53590470443281
142,curtailment,percentage,2.035033460332395
142,electricity_production_gini,fraction,0.6325007220113998
142,average_national_import,twh,35.6709531670804
142,fuel_autarky_gini,fraction,0.8601385098237847
142,storage_discharge_capacity,tw,1.5559491107222634
142,transport_electrification,percentage,100.0
142,heat_electrification,percentage,99.56550958965288
142,ev_flexibility,fraction,0.9063830821393938
142,biofuel_utilisation,percentage,9.177936929209425
143,curtailment,percentage,2.381022180262137
143,electricity_production_gini,fraction,0.5369595971949748
143,average_national_import,twh,17.3063176208322
143,fuel_autarky_gini,fraction,0.8688807496161822
143,storage_discharge_capacity,tw,6.709756718235083
143,transport_electrification,percentage,99.11873089802437
143,heat_electrification,percentage,71.93841704365387
143,ev_flexibility,fraction,0.9132810572912786
143,biofuel_utilisation,percentage,85.25245615781174
144,curtailment,percentage,0.4158030268194511
144,electricity_production_gini,fraction,0.7004530833284272
144,average_national_import,twh,31.894102585959192
144,fuel_autarky_gini,fraction,0.8652213429982663
144,storage_discharge_capacity,tw,1.266244733687971
144,transport_electrification,percentage,100.0
144,heat_electrification,percentage,77.20052050492274
144,ev_flexibility,fraction,0.8957451831527953
144,biofuel_utilisation,percentage,95.0789468496996
145,curtailment,percentage,0.4614989659809989
145,electricity_production_gini,fraction,0.6738224069573499
145,average_national_import,twh,30.47250748963478
145,fuel_autarky_gini,fraction,0.9022409204635108
145,storage_discharge_capacity,tw,2.089892388430958
145,transport_electrification,percentage,99.99999999999996
145,heat_electrification,percentage,95.55522111239
145,ev_flexibility,fraction,0.7848662441739314
145,biofuel_utilisation,percentage,25.185729895119945
146,curtailment,percentage,0.8284087962509934
146,electricity_production_gini,fraction,0.6911238773676743
146,average_national_import,twh,34.39679676646674
146,fuel_autarky_gini,fraction,0.9815317297797193
146,storage_discharge_capacity,tw,0.0434088437505269
146,transport_electrification,percentage,99.99999999999996
146,heat_electrification,percentage,93.99678351210572
146,ev_flexibility,fraction,0.8223567653450113
146,biofuel_utilisation,percentage,35.3706079527442
147,curtailment,percentage,2.03203836525282
147,electricity_production_gini,fraction,0.6376073292811579
147,average_national_import,twh,33.22928860949976
147,fuel_autarky_gini,fraction,0.6929653954036317
147,storage_discharge_capacity,tw,1.828169818638264
147,transport_electrification,percentage,100.0
147,heat_electrification,percentage,99.93883101196523
147,ev_flexibility,fraction,0.8931972554076769
147,biofuel_utilisation,percentage,99.99445218815328
148,curtailment,percentage,0.5287626700173048
148,electricity_production_gini,fraction,0.6839061206360825
148,average_national_import,twh,29.19542858548426
148,fuel_autarky_gini,fraction,0.8718918836515698
148,storage_discharge_capacity,tw,1.4760280280611198
148,transport_electrification,percentage,100.0
148,heat_electrification,percentage,96.05355384341388
148,ev_flexibility,fraction,0.7979077998783739
148,biofuel_utilisation,percentage,23.322859770391265
149,curtailment,percentage,0.8302917075402838
149,electricity_production_gini,fraction,0.7199835539081345
149,average_national_import,twh,26.79011431996187
149,fuel_autarky_gini,fraction,0.8825167516751621
149,storage_discharge_capacity,tw,1.6596675870969029
149,transport_electrification,percentage,99.99999999999996
149,heat_electrification,percentage,95.92940962815372
149,ev_flexibility,fraction,0.7458058250844685
149,biofuel_utilisation,percentage,21.979709536337324
150,curtailment,percentage,0.4467042428965277
150,electricity_production_gini,fraction,0.6749597475962671
150,average_national_import,twh,27.67828581911518
150,fuel_autarky_gini,fraction,0.92189534986286
150,storage_discharge_capacity,tw,2.089633111097717
150,transport_electrification,percentage,100.0
150,heat_electrification,percentage,96.57232934563297
150,ev_flexibility,fraction,0.8211285941243721
150,biofuel_utilisation,percentage,21.00821972540741
151,curtailment,percentage,1.3863789945699696
151,electricity_production_gini,fraction,0.6478434010925499
151,average_national_import,twh,31.438524191225586
151,fuel_autarky_gini,fraction,0.8468466893893973
151,storage_discharge_capacity,tw,4.847027584869236
151,transport_electrification,percentage,100.00000000000004
151,heat_electrification,percentage,52.782209623483176
151,ev_flexibility,fraction,0.9135142649909488
151,biofuel_utilisation,percentage,97.19800291455157
152,curtailment,percentage,1.2443849138254546
152,electricity_production_gini,fraction,0.7141277637015573
152,average_national_import,twh,28.07039325058341
152,fuel_autarky_gini,fraction,0.979957186605827
152,storage_discharge_capacity,tw,1.4231689861351424
152,transport_electrification,percentage,100.0
152,heat_electrification,percentage,99.37122336489936
152,ev_flexibility,fraction,0.75481333798507
152,biofuel_utilisation,percentage,9.924604353962884
153,curtailment,percentage,1.1397539295372034
153,electricity_production_gini,fraction,0.641701366987109
153,average_national_import,twh,26.64207218333393
153,fuel_autarky_gini,fraction,0.8460893227089152
153,storage_discharge_capacity,tw,0.645322233154163
153,transport_electrification,percentage,100.00000000000004
153,heat_electrification,percentage,7.457899871156898
153,ev_flexibility,fraction,0.8818969605429932
153,biofuel_utilisation,percentage,99.93480791341244
154,curtailment,percentage,0.8302917075402838
154,electricity_production_gini,fraction,0.7199835539081345
154,average_national_import,twh,26.79011431996187
154,fuel_autarky_gini,fraction,0.8825167516751621
154,storage_discharge_capacity,tw,1.6596675870969029
154,transport_electrification,percentage,99.99999999999996
154,heat_electrification,percentage,95.92940962815372
154,ev_flexibility,fraction,0.7458058250844685
154,biofuel_utilisation,percentage,21.979709536337324
155,curtailment,percentage,0.5592260748178322
155,electricity_production_gini,fraction,0.6415698984180095
155,average_national_import,twh,30.37902327269636
155,fuel_autarky_gini,fraction,0.8984333314294765
155,storage_discharge_capacity,tw,1.6678243729139637
155,transport_electrification,percentage,100.0
155,heat_electrification,percentage,96.52944032978068
155,ev_flexibility,fraction,0.8363531742130905
155,biofuel_utilisation,percentage,99.92373064781344
156,curtailment,percentage,0.6629159033744421
156,electricity_production_gini,fraction,0.6724250017250987
156,average_national_import,twh,28.772873993491476
156,fuel_autarky_gini,fraction,0.9111074359672908
156,storage_discharge_capacity,tw,0.0506548903269739
156,transport_electrification,percentage,100.0
156,heat_electrification,percentage,96.97272834768056
156,ev_flexibility,fraction,0.8323073686685319
156,biofuel_utilisation,percentage,62.43697818736204
157,curtailment,percentage,1.3558027849681684
157,electricity_production_gini,fraction,0.6605344073085849
157,average_national_import,twh,29.066197486061967
157,fuel_autarky_gini,fraction,0.7768572024164767
157,storage_discharge_capacity,tw,1.3966378436294296
157,transport_electrification,percentage,100.0
157,heat_electrification,percentage,99.64636117829389
157,ev_flexibility,fraction,0.8280961941209505
157,biofuel_utilisation,percentage,99.98664550535756
158,curtailment,percentage,3.936371271156355
158,electricity_production_gini,fraction,0.686775695250794
158,average_national_import,twh,27.35905096335837
158,fuel_autarky_gini,fraction,0.8195405040104886
158,storage_discharge_capacity,tw,1.1385858311625754
158,transport_electrification,percentage,100.0
158,heat_electrification,percentage,71.20330139152989
158,ev_flexibility,fraction,0.9200216009789736
158,biofuel_utilisation,percentage,99.99583466844186
159,curtailment,percentage,0.4618059561102819
159,electricity_production_gini,fraction,0.6738181367857019
159,average_national_import,twh,30.099338144212943
159,fuel_autarky_gini,fraction,0.9026404896748572
159,storage_discharge_capacity,tw,2.0896248886072284
159,transport_electrification,percentage,100.0
159,heat_electrification,percentage,95.56070861745212
159,ev_flexibility,fraction,0.7848866613552024
159,biofuel_utilisation,percentage,25.149117497937628
160,curtailment,percentage,1.451082653772745
160,electricity_production_gini,fraction,0.6446110033625148
160,average_national_import,twh,30.519885627813675
160,fuel_autarky_gini,fraction,0.7303710687834727
160,storage_discharge_capacity,tw,1.816259236126562
160,transport_electrification,percentage,100.0
160,heat_electrification,percentage,99.84717333590068
160,ev_flexibility,fraction,0.8560606597538485
160,biofuel_utilisation,percentage,99.99046291739384
161,curtailment,percentage,0.5339594347239721
161,electricity_production_gini,fraction,0.6767627261036726
161,average_national_import,twh,28.500161914773173
161,fuel_autarky_gini,fraction,0.939507404643766
161,storage_discharge_capacity,tw,1.8031865418881623
161,transport_electrification,percentage,99.99999999999996
161,heat_electrification,percentage,97.4054907865597
161,ev_flexibility,fraction,0.7907229608779228
161,biofuel_utilisation,percentage,46.11353646104347
162,curtailment,percentage,0.2385226776691915
162,electricity_production_gini,fraction,0.6565266572891744
162,average_national_import,twh,28.018843745537502
162,fuel_autarky_gini,fraction,0.8259007089813063
162,storage_discharge_capacity,tw,1.4071383222045086
162,transport_electrification,percentage,100.0
162,heat_electrification,percentage,85.45155115924281
162,ev_flexibility,fraction,0.8915722305086834
162,biofuel_utilisation,percentage,99.99012471363388
163,curtailment,percentage,0.3692750211045655
163,electricity_production_gini,fraction,0.6227915832073824
163,average_national_import,twh,27.732214899063365
163,fuel_autarky_gini,fraction,0.8607637787075963
163,storage_discharge_capacity,tw,1.986911630508147
163,transport_electrification,percentage,100.0
163,heat_electrification,percentage,95.59668108786448
163,ev_flexibility,fraction,0.8065131743084325
163,biofuel_utilisation,percentage,57.87741208693649
164,curtailment,percentage,0.446815321163773
164,electricity_production_gini,fraction,0.6898381846791667
164,average_national_import,twh,26.84373405255
164,fuel_autarky_gini,fraction,0.9299017521401952
164,storage_discharge_capacity,tw,1.8930467758547609
164,transport_electrification,percentage,99.99999999999996
164,heat_electrification,percentage,95.25332327204148
164,ev_flexibility,fraction,0.7955502084014604
164,biofuel_utilisation,percentage,24.13832710043041
165,curtailment,percentage,1.788453683541535
165,electricity_production_gini,fraction,0.6885371234717573
165,average_national_import,twh,36.573207294667455
165,fuel_autarky_gini,fraction,0.8585941979741284
165,storage_discharge_capacity,tw,1.9401196848112792
165,transport_electrification,percentage,100.0
165,heat_electrification,percentage,97.06395573313377
165,ev_flexibility,fraction,0.8509154204307189
165,biofuel_utilisation,percentage,14.480206982891206
166,curtailment,percentage,0.4614989659809989
166,electricity_production_gini,fraction,0.6738224069573499
166,average_national_import,twh,30.47250748963478
166,fuel_autarky_gini,fraction,0.9022409204635108
166,storage_discharge_capacity,tw,2.089892388430958
166,transport_electrification,percentage,99.99999999999996
166,heat_electrification,percentage,95.55522111239
166,ev_flexibility,fraction,0.7848662441739314
166,biofuel_utilisation,percentage,25.185729895119945
167,curtailment,percentage,0.3618550497561192
167,electricity_production_gini,fraction,0.6967434713710399
167,average_national_import,twh,33.25765996955907
167,fuel_autarky_gini,fraction,0.8322139137386639
167,storage_discharge_capacity,tw,1.4276167803956423
167,transport_electrification,percentage,100.00000000000004
167,heat_electrification,percentage,82.03053792438368
167,ev_flexibility,fraction,0.8853287262006955
167,biofuel_utilisation,percentage,94.21292566689732
168,curtailment,percentage,0.6248038990774928
168,electricity_production_gini,fraction,0.7030996591586915
168,average_national_import,twh,29.32880271387536
168,fuel_autarky_gini,fraction,0.8737546156523459
168,storage_discharge_capacity,tw,1.8155684614210148
168,transport_electrification,percentage,100.00000000000004
168,heat_electrification,percentage,95.9943858688203
168,ev_flexibility,fraction,0.7573408798217134
168,biofuel_utilisation,percentage,54.324565663833205
169,curtailment,percentage,0.6463165681868223
169,electricity_production_gini,fraction,0.6971004311668956
169,average_national_import,twh,28.62293932917243
169,fuel_autarky_gini,fraction,0.9689019833347482
169,storage_discharge_capacity,tw,1.5351863589578794
